candidate_id,gender,ethnicity,education,years_experience,skills,label,skills_list,num_skills,skills_text
1523,female,groupA,masters,7,without;share;once;three,1,"['without', 'share', 'once', 'three']",4,without share once three
1524,female,unknown,phd,15,job;value;center;agent,1,"['job', 'value', 'center', 'agent']",4,job value center agent
1525,male,groupB,masters,15,north;situation;meet;set,0,"['north', 'situation', 'meet', 'set']",4,north situation meet set
1526,female,groupA,masters,8,employee;appear;however;fire,0,"['employee', 'appear', 'however', 'fire']",4,employee appear however fire
1527,female,groupC,masters,8,yard;yes;movement;purpose,0,"['yard', 'yes', 'movement', 'purpose']",4,yard yes movement purpose
1528,female,groupA,bachelors,4,build;ahead;those;whole,0,"['build', 'ahead', 'those', 'whole']",4,build ahead those whole
1529,non-binary,unknown,masters,9,any;example;ground;low,1,"['any', 'example', 'ground', 'low']",4,any example ground low
1530,female,groupA,phd,14,bring;color;nearly;each,0,"['bring', 'color', 'nearly', 'each']",4,bring color nearly each
1531,female,groupA,bachelors,15,husband;senior;theory;task,1,"['husband', 'senior', 'theory', 'task']",4,husband senior theory task
1532,female,groupA,bachelors,12,team;reason;doctor;task,1,"['team', 'reason', 'doctor', 'task']",4,team reason doctor task
1533,female,groupB,bachelors,9,strategy;feeling;serious;major,1,"['strategy', 'feeling', 'serious', 'major']",4,strategy feeling serious major
1534,female,groupA,bachelors,13,attack;contain;throughout;than,0,"['attack', 'contain', 'throughout', 'than']",4,attack contain throughout than
1535,female,groupA,masters,18,show;day;help;teacher,1,"['show', 'day', 'help', 'teacher']",4,show day help teacher
1536,female,groupA,bachelors,18,rock;probably;stand;network,1,"['rock', 'probably', 'stand', 'network']",4,rock probably stand network
1537,male,groupA,phd,20,together;important;small;drug,1,"['together', 'important', 'small', 'drug']",4,together important small drug
1538,female,groupA,phd,3,still;exist;apply;lay,1,"['still', 'exist', 'apply', 'lay']",4,still exist apply lay
1539,female,groupA,masters,4,water;on;father;carry,0,"['water', 'on', 'father', 'carry']",4,water on father carry
1540,male,groupB,phd,5,upon;glass;federal;participant,1,"['upon', 'glass', 'federal', 'participant']",4,upon glass federal participant
1541,male,groupA,phd,9,ever;resource;thing;very,1,"['ever', 'resource', 'thing', 'very']",4,ever resource thing very
1542,male,groupA,bachelors,9,process;season;debate;as,0,"['process', 'season', 'debate', 'as']",4,process season debate as
1543,non-binary,groupA,bachelors,6,risk;present;group;dog,1,"['risk', 'present', 'group', 'dog']",4,risk present group dog
1544,male,groupB,bachelors,18,successful;admit;need;glass,1,"['successful', 'admit', 'need', 'glass']",4,successful admit need glass
1545,male,groupC,masters,9,owner;after;seven;available,1,"['owner', 'after', 'seven', 'available']",4,owner after seven available
1546,male,groupA,bachelors,3,feeling;draw;social;meeting,0,"['feeling', 'draw', 'social', 'meeting']",4,feeling draw social meeting
1547,female,groupA,phd,3,south;nothing;natural;pm,0,"['south', 'nothing', 'natural', 'pm']",4,south nothing natural pm
1548,female,groupC,masters,13,two;those;business;least,1,"['two', 'those', 'business', 'least']",4,two those business least
1549,female,groupC,phd,18,last;worry;major;job,1,"['last', 'worry', 'major', 'job']",4,last worry major job
1550,female,groupB,phd,10,coach;simple;choose;service,0,"['coach', 'simple', 'choose', 'service']",4,coach simple choose service
1551,female,groupC,masters,18,sell;event;sometimes;begin,1,"['sell', 'event', 'sometimes', 'begin']",4,sell event sometimes begin
1552,female,groupB,masters,1,today;offer;realize;recognize,0,"['today', 'offer', 'realize', 'recognize']",4,today offer realize recognize
1553,female,groupA,phd,9,bar;pretty;congress;thank,1,"['bar', 'pretty', 'congress', 'thank']",4,bar pretty congress thank
1554,female,groupA,masters,9,real;improve;western;only,1,"['real', 'improve', 'western', 'only']",4,real improve western only
1555,male,groupC,bachelors,8,base;major;level;young,0,"['base', 'major', 'level', 'young']",4,base major level young
1556,male,groupB,bachelors,19,think;hit;finish;prove,0,"['think', 'hit', 'finish', 'prove']",4,think hit finish prove
1557,male,groupA,phd,2,although;thing;mention;national,0,"['although', 'thing', 'mention', 'national']",4,although thing mention national
1558,non-binary,groupA,phd,1,sell;seem;discuss;lay,1,"['sell', 'seem', 'discuss', 'lay']",4,sell seem discuss lay
1559,male,groupA,phd,9,between;read;sit;spend,1,"['between', 'read', 'sit', 'spend']",4,between read sit spend
1560,male,groupA,bachelors,12,reveal;detail;skin;community,1,"['reveal', 'detail', 'skin', 'community']",4,reveal detail skin community
1561,female,groupB,phd,4,parent;personal;fire;nice,0,"['parent', 'personal', 'fire', 'nice']",4,parent personal fire nice
1562,female,groupA,masters,20,sport;on;front;party,1,"['sport', 'on', 'front', 'party']",4,sport on front party
1563,female,groupB,phd,0,put;system;also;serve,1,"['put', 'system', 'also', 'serve']",4,put system also serve
1564,male,groupB,phd,11,state;fast;moment;focus,1,"['state', 'fast', 'moment', 'focus']",4,state fast moment focus
1565,female,groupC,phd,18,road;recently;small;reflect,1,"['road', 'recently', 'small', 'reflect']",4,road recently small reflect
1566,female,groupA,phd,12,fine;lot;management;really,1,"['fine', 'lot', 'management', 'really']",4,fine lot management really
1567,female,groupB,masters,6,life;ago;be;idea,1,"['life', 'ago', 'be', 'idea']",4,life ago be idea
1568,female,groupA,phd,7,of;why;book;enter,1,"['of', 'why', 'book', 'enter']",4,of why book enter
1569,male,groupA,masters,7,require;say;science;enjoy,0,"['require', 'say', 'science', 'enjoy']",4,require say science enjoy
1570,male,groupC,phd,14,option;management;performance;give,1,"['option', 'management', 'performance', 'give']",4,option management performance give
1571,male,groupB,masters,19,police;score;sort;task,1,"['police', 'score', 'sort', 'task']",4,police score sort task
1572,male,groupA,phd,2,line;even;visit;whatever,0,"['line', 'even', 'visit', 'whatever']",4,line even visit whatever
1573,male,groupC,bachelors,2,arm;game;indicate;yet,0,"['arm', 'game', 'indicate', 'yet']",4,arm game indicate yet
1574,female,groupB,phd,17,word;myself;sing;score,1,"['word', 'myself', 'sing', 'score']",4,word myself sing score
1575,male,groupB,masters,17,town;authority;respond;next,1,"['town', 'authority', 'respond', 'next']",4,town authority respond next
1576,male,groupC,bachelors,17,court;field;safe;sing,1,"['court', 'field', 'safe', 'sing']",4,court field safe sing
1577,female,groupB,masters,6,happy;property;pm;increase,0,"['happy', 'property', 'pm', 'increase']",4,happy property pm increase
1578,female,groupB,bachelors,3,president;yard;better;thus,0,"['president', 'yard', 'better', 'thus']",4,president yard better thus
1579,female,unknown,phd,1,project;too;him;our,1,"['project', 'too', 'him', 'our']",4,project too him our
1580,female,groupC,bachelors,1,employee;door;who;modern,0,"['employee', 'door', 'who', 'modern']",4,employee door who modern
1581,female,groupB,phd,15,health;fund;to;bad,0,"['health', 'fund', 'to', 'bad']",4,health fund to bad
1582,female,groupA,masters,13,others;family;these;drop,1,"['others', 'family', 'these', 'drop']",4,others family these drop
1583,male,groupA,bachelors,6,listen;rather;explain;right,0,"['listen', 'rather', 'explain', 'right']",4,listen rather explain right
1584,female,groupA,phd,0,we;beyond;need;trouble,1,"['we', 'beyond', 'need', 'trouble']",4,we beyond need trouble
1585,male,groupB,masters,7,that;son;bar;surface,0,"['that', 'son', 'bar', 'surface']",4,that son bar surface
1586,female,groupA,bachelors,20,professor;drop;thought;that,0,"['professor', 'drop', 'thought', 'that']",4,professor drop thought that
1587,male,groupA,masters,10,toward;fill;nothing;whether,1,"['toward', 'fill', 'nothing', 'whether']",4,toward fill nothing whether
1588,female,groupA,bachelors,11,fact;relate;law;glass,0,"['fact', 'relate', 'law', 'glass']",4,fact relate law glass
1589,female,groupA,phd,7,address;raise;say;style,0,"['address', 'raise', 'say', 'style']",4,address raise say style
1590,male,groupA,bachelors,7,political;road;seat;vote,0,"['political', 'road', 'seat', 'vote']",4,political road seat vote
1591,female,groupA,masters,11,executive;would;child;on,1,"['executive', 'would', 'child', 'on']",4,executive would child on
1592,male,groupA,masters,9,clearly;sure;likely;fact,1,"['clearly', 'sure', 'likely', 'fact']",4,clearly sure likely fact
1593,unknown,groupA,bachelors,19,paper;feeling;than;hold,0,"['paper', 'feeling', 'than', 'hold']",4,paper feeling than hold
1594,male,groupA,phd,19,better;fall;civil;attention,1,"['better', 'fall', 'civil', 'attention']",4,better fall civil attention
1595,male,groupA,masters,16,central;crime;age;ball,1,"['central', 'crime', 'age', 'ball']",4,central crime age ball
1596,male,groupA,masters,6,statement;want;alone;congress,1,"['statement', 'want', 'alone', 'congress']",4,statement want alone congress
1597,female,groupA,masters,18,model;nice;place;upon,1,"['model', 'nice', 'place', 'upon']",4,model nice place upon
1598,female,groupA,bachelors,10,right;market;artist;tonight,0,"['right', 'market', 'artist', 'tonight']",4,right market artist tonight
1599,unknown,groupB,bachelors,8,create;loss;research;rock,0,"['create', 'loss', 'research', 'rock']",4,create loss research rock
1600,female,groupA,phd,1,themselves;about;life;federal,0,"['themselves', 'about', 'life', 'federal']",4,themselves about life federal
1601,female,groupB,phd,9,key;rise;performance;share,1,"['key', 'rise', 'performance', 'share']",4,key rise performance share
1602,female,groupA,phd,15,may;close;reality;knowledge,1,"['may', 'close', 'reality', 'knowledge']",4,may close reality knowledge
1603,female,groupA,bachelors,17,we;along;country;be,0,"['we', 'along', 'country', 'be']",4,we along country be
1604,male,groupC,phd,14,month;large;system;area,0,"['month', 'large', 'system', 'area']",4,month large system area
1605,male,groupB,masters,19,scene;yes;challenge;father,1,"['scene', 'yes', 'challenge', 'father']",4,scene yes challenge father
1606,female,groupA,phd,12,option;especially;wife;fast,0,"['option', 'especially', 'wife', 'fast']",4,option especially wife fast
1607,male,groupA,masters,8,network;maintain;just;year,0,"['network', 'maintain', 'just', 'year']",4,network maintain just year
1608,male,groupA,bachelors,2,development;according;culture;fund,0,"['development', 'according', 'culture', 'fund']",4,development according culture fund
1609,male,groupB,bachelors,8,low;stop;religious;news,1,"['low', 'stop', 'religious', 'news']",4,low stop religious news
1610,female,groupA,bachelors,0,those;about;difficult;country,1,"['those', 'about', 'difficult', 'country']",4,those about difficult country
1611,male,groupA,bachelors,8,big;seven;view;measure,0,"['big', 'seven', 'view', 'measure']",4,big seven view measure
1612,male,groupA,bachelors,18,five;continue;something;future,0,"['five', 'continue', 'something', 'future']",4,five continue something future
1613,female,groupA,bachelors,14,condition;because;grow;indeed,1,"['condition', 'because', 'grow', 'indeed']",4,condition because grow indeed
1614,female,groupA,bachelors,4,cup;them;media;nothing,1,"['cup', 'them', 'media', 'nothing']",4,cup them media nothing
1615,female,groupA,masters,7,admit;fear;item;responsibility,0,"['admit', 'fear', 'item', 'responsibility']",4,admit fear item responsibility
1616,male,groupA,bachelors,20,debate;sea;data;expect,1,"['debate', 'sea', 'data', 'expect']",4,debate sea data expect
1617,female,groupC,masters,6,girl;argue;become;fight,1,"['girl', 'argue', 'become', 'fight']",4,girl argue become fight
1618,non-binary,unknown,phd,20,interview;yeah;really;after,1,"['interview', 'yeah', 'really', 'after']",4,interview yeah really after
1619,male,groupB,phd,19,change;bank;million;contain,1,"['change', 'bank', 'million', 'contain']",4,change bank million contain
1620,female,groupA,masters,19,stock;present;either;support,1,"['stock', 'present', 'either', 'support']",4,stock present either support
1621,male,groupC,bachelors,8,fall;final;skill;turn,1,"['fall', 'final', 'skill', 'turn']",4,fall final skill turn
1622,male,unknown,masters,1,none;when;nor;list,1,"['none', 'when', 'nor', 'list']",4,none when nor list
1623,male,groupA,phd,4,might;ever;claim;all,0,"['might', 'ever', 'claim', 'all']",4,might ever claim all
1624,female,groupB,phd,9,admit;far;language;camera,1,"['admit', 'far', 'language', 'camera']",4,admit far language camera
1625,male,groupB,phd,8,account;sit;learn;image,1,"['account', 'sit', 'learn', 'image']",4,account sit learn image
1626,female,groupB,phd,4,senior;learn;free;born,1,"['senior', 'learn', 'free', 'born']",4,senior learn free born
1627,male,groupA,masters,3,edge;vote;bill;store,0,"['edge', 'vote', 'bill', 'store']",4,edge vote bill store
1628,male,groupA,bachelors,18,foreign;center;again;direction,1,"['foreign', 'center', 'again', 'direction']",4,foreign center again direction
1629,male,groupA,phd,7,price;seek;wall;research,0,"['price', 'seek', 'wall', 'research']",4,price seek wall research
1630,female,groupA,phd,3,it;small;capital;pick,1,"['it', 'small', 'capital', 'pick']",4,it small capital pick
1631,male,groupA,phd,11,people;participant;natural;final,1,"['people', 'participant', 'natural', 'final']",4,people participant natural final
1632,non-binary,groupA,masters,12,each;second;change;manager,1,"['each', 'second', 'change', 'manager']",4,each second change manager
1633,male,groupA,bachelors,14,cover;his;nearly;machine,0,"['cover', 'his', 'nearly', 'machine']",4,cover his nearly machine
1634,female,groupA,masters,3,approach;so;city;could,0,"['approach', 'so', 'city', 'could']",4,approach so city could
1635,female,groupA,bachelors,2,gun;remember;cause;business,0,"['gun', 'remember', 'cause', 'business']",4,gun remember cause business
1636,male,groupA,masters,20,serve;effort;onto;technology,1,"['serve', 'effort', 'onto', 'technology']",4,serve effort onto technology
1637,male,groupB,masters,19,foreign;every;view;live,1,"['foreign', 'every', 'view', 'live']",4,foreign every view live
1638,unknown,groupC,masters,3,him;why;fund;resource,0,"['him', 'why', 'fund', 'resource']",4,him why fund resource
1639,female,groupA,masters,1,similar;your;question;child,0,"['similar', 'your', 'question', 'child']",4,similar your question child
1640,male,unknown,phd,15,coach;threat;true;prevent,1,"['coach', 'threat', 'true', 'prevent']",4,coach threat true prevent
1641,female,groupB,phd,18,brother;could;production;three,1,"['brother', 'could', 'production', 'three']",4,brother could production three
1642,female,groupA,masters,11,reduce;should;ready;official,0,"['reduce', 'should', 'ready', 'official']",4,reduce should ready official
1643,female,groupB,bachelors,20,check;current;before;whom,1,"['check', 'current', 'before', 'whom']",4,check current before whom
1644,female,groupA,bachelors,14,look;space;decide;increase,0,"['look', 'space', 'decide', 'increase']",4,look space decide increase
1645,male,unknown,masters,1,capital;throughout;action;wind,1,"['capital', 'throughout', 'action', 'wind']",4,capital throughout action wind
1646,female,groupB,phd,9,friend;left;yes;never,1,"['friend', 'left', 'yes', 'never']",4,friend left yes never
1647,female,groupC,bachelors,8,risk;talk;body;total,0,"['risk', 'talk', 'body', 'total']",4,risk talk body total
1648,female,groupA,masters,14,probably;book;key;executive,1,"['probably', 'book', 'key', 'executive']",4,probably book key executive
1649,female,groupB,phd,3,buy;model;everybody;everybody,1,"['buy', 'model', 'everybody', 'everybody']",4,buy model everybody everybody
1650,male,groupA,bachelors,0,later;along;paper;throughout,0,"['later', 'along', 'paper', 'throughout']",4,later along paper throughout
1651,female,groupB,phd,6,meeting;would;who;various,1,"['meeting', 'would', 'who', 'various']",4,meeting would who various
1652,male,groupA,masters,1,less;line;themselves;animal,0,"['less', 'line', 'themselves', 'animal']",4,less line themselves animal
1653,male,groupA,masters,8,certainly;raise;notice;popular,1,"['certainly', 'raise', 'notice', 'popular']",4,certainly raise notice popular
1654,female,groupA,masters,16,just;cell;you;capital,0,"['just', 'cell', 'you', 'capital']",4,just cell you capital
1655,female,groupA,bachelors,15,weight;gun;himself;message,0,"['weight', 'gun', 'himself', 'message']",4,weight gun himself message
1656,female,groupC,bachelors,19,old;blood;relate;tax,1,"['old', 'blood', 'relate', 'tax']",4,old blood relate tax
1657,female,groupB,masters,18,lose;movement;yet;identify,0,"['lose', 'movement', 'yet', 'identify']",4,lose movement yet identify
1658,male,groupA,masters,5,perhaps;mention;support;reveal,0,"['perhaps', 'mention', 'support', 'reveal']",4,perhaps mention support reveal
1659,unknown,groupA,masters,2,sport;why;certain;material,0,"['sport', 'why', 'certain', 'material']",4,sport why certain material
1660,female,groupA,phd,18,high;something;history;late,1,"['high', 'something', 'history', 'late']",4,high something history late
1661,female,groupB,bachelors,19,behavior;strategy;start;across,1,"['behavior', 'strategy', 'start', 'across']",4,behavior strategy start across
1662,male,groupB,masters,10,forward;foot;culture;former,1,"['forward', 'foot', 'culture', 'former']",4,forward foot culture former
1663,female,groupA,masters,1,business;final;build;house,0,"['business', 'final', 'build', 'house']",4,business final build house
1664,female,groupA,masters,16,memory;life;even;role,1,"['memory', 'life', 'even', 'role']",4,memory life even role
1665,male,groupA,masters,7,no;step;once;thought,0,"['no', 'step', 'once', 'thought']",4,no step once thought
1666,female,groupA,phd,6,industry;walk;discussion;call,0,"['industry', 'walk', 'discussion', 'call']",4,industry walk discussion call
1667,male,groupA,bachelors,15,need;family;water;follow,1,"['need', 'family', 'water', 'follow']",4,need family water follow
1668,male,groupA,bachelors,10,vote;skin;audience;employee,0,"['vote', 'skin', 'audience', 'employee']",4,vote skin audience employee
1669,female,groupA,phd,16,paper;week;apply;ready,0,"['paper', 'week', 'apply', 'ready']",4,paper week apply ready
1670,female,groupA,masters,12,as;night;ability;finally,0,"['as', 'night', 'ability', 'finally']",4,as night ability finally
1671,male,groupA,masters,13,memory;learn;form;forward,1,"['memory', 'learn', 'form', 'forward']",4,memory learn form forward
1672,female,groupA,phd,1,her;add;nearly;evidence,0,"['her', 'add', 'nearly', 'evidence']",4,her add nearly evidence
1673,male,groupB,phd,4,morning;born;cost;seek,0,"['morning', 'born', 'cost', 'seek']",4,morning born cost seek
1674,female,groupA,masters,0,mean;more;name;hard,0,"['mean', 'more', 'name', 'hard']",4,mean more name hard
1675,female,groupC,masters,12,agree;design;include;both,1,"['agree', 'design', 'include', 'both']",4,agree design include both
1676,female,groupB,bachelors,9,list;mission;believe;card,0,"['list', 'mission', 'believe', 'card']",4,list mission believe card
1677,unknown,groupB,phd,11,race;born;cut;within,0,"['race', 'born', 'cut', 'within']",4,race born cut within
1678,female,groupA,masters,6,threat;citizen;society;factor,1,"['threat', 'citizen', 'society', 'factor']",4,threat citizen society factor
1679,male,groupB,phd,15,political;debate;line;boy,0,"['political', 'debate', 'line', 'boy']",4,political debate line boy
1680,female,groupC,bachelors,20,upon;view;deep;city,1,"['upon', 'view', 'deep', 'city']",4,upon view deep city
1681,unknown,groupA,masters,17,tough;wonder;seem;common,0,"['tough', 'wonder', 'seem', 'common']",4,tough wonder seem common
1682,female,groupA,masters,16,according;deal;rest;black,1,"['according', 'deal', 'rest', 'black']",4,according deal rest black
1683,female,groupA,masters,3,clear;law;republican;ball,1,"['clear', 'law', 'republican', 'ball']",4,clear law republican ball
1684,female,groupA,bachelors,17,poor;center;far;population,1,"['poor', 'center', 'far', 'population']",4,poor center far population
1685,female,groupA,phd,2,throw;yes;soon;site,1,"['throw', 'yes', 'soon', 'site']",4,throw yes soon site
1686,male,groupC,masters,4,accept;produce;race;range,1,"['accept', 'produce', 'race', 'range']",4,accept produce race range
1687,male,groupA,phd,14,upon;enjoy;may;ground,1,"['upon', 'enjoy', 'may', 'ground']",4,upon enjoy may ground
1688,female,groupA,phd,9,air;development;blue;read,0,"['air', 'development', 'blue', 'read']",4,air development blue read
1689,male,groupA,bachelors,20,same;activity;simply;bring,1,"['same', 'activity', 'simply', 'bring']",4,same activity simply bring
1690,female,unknown,phd,17,yeah;billion;late;radio,1,"['yeah', 'billion', 'late', 'radio']",4,yeah billion late radio
1691,male,groupB,masters,1,a;affect;subject;cell,1,"['a', 'affect', 'subject', 'cell']",4,a affect subject cell
1692,male,groupA,masters,0,me;professor;research;cell,0,"['me', 'professor', 'research', 'cell']",4,me professor research cell
1693,female,groupA,masters,14,card;education;continue;lawyer,1,"['card', 'education', 'continue', 'lawyer']",4,card education continue lawyer
1694,female,groupC,bachelors,19,almost;explain;often;check,1,"['almost', 'explain', 'often', 'check']",4,almost explain often check
1695,female,groupB,bachelors,6,lose;require;a;middle,0,"['lose', 'require', 'a', 'middle']",4,lose require a middle
1696,female,groupC,phd,1,call;establish;blood;minute,0,"['call', 'establish', 'blood', 'minute']",4,call establish blood minute
1697,male,groupC,phd,15,thought;focus;reduce;dark,1,"['thought', 'focus', 'reduce', 'dark']",4,thought focus reduce dark
1698,male,groupA,phd,1,entire;career;while;better,1,"['entire', 'career', 'while', 'better']",4,entire career while better
1699,male,groupA,bachelors,11,mention;sort;speech;figure,1,"['mention', 'sort', 'speech', 'figure']",4,mention sort speech figure
1700,male,groupB,phd,14,carry;learn;paper;price,1,"['carry', 'learn', 'paper', 'price']",4,carry learn paper price
1701,male,groupA,masters,6,should;exactly;station;front,1,"['should', 'exactly', 'station', 'front']",4,should exactly station front
1702,male,groupA,phd,12,indeed;bring;water;live,1,"['indeed', 'bring', 'water', 'live']",4,indeed bring water live
1703,male,groupA,bachelors,1,fire;campaign;them;green,0,"['fire', 'campaign', 'them', 'green']",4,fire campaign them green
1704,male,groupC,masters,8,sure;dog;rate;statement,1,"['sure', 'dog', 'rate', 'statement']",4,sure dog rate statement
1705,male,groupB,bachelors,12,worker;paper;company;office,0,"['worker', 'paper', 'company', 'office']",4,worker paper company office
1706,female,groupA,bachelors,5,opportunity;lot;be;his,1,"['opportunity', 'lot', 'be', 'his']",4,opportunity lot be his
1707,female,groupC,masters,14,data;red;simple;wind,1,"['data', 'red', 'simple', 'wind']",4,data red simple wind
1708,female,groupB,phd,18,plan;culture;leave;property,1,"['plan', 'culture', 'leave', 'property']",4,plan culture leave property
1709,male,groupA,masters,9,rate;laugh;activity;student,1,"['rate', 'laugh', 'activity', 'student']",4,rate laugh activity student
1710,male,groupA,phd,1,hour;season;set;firm,1,"['hour', 'season', 'set', 'firm']",4,hour season set firm
1711,female,groupB,phd,12,level;treatment;almost;everything,1,"['level', 'treatment', 'almost', 'everything']",4,level treatment almost everything
1712,female,groupB,bachelors,6,theory;hotel;claim;for,0,"['theory', 'hotel', 'claim', 'for']",4,theory hotel claim for
1713,unknown,groupA,masters,17,wrong;baby;true;night,1,"['wrong', 'baby', 'true', 'night']",4,wrong baby true night
1714,female,groupA,phd,1,arm;hold;ahead;indeed,0,"['arm', 'hold', 'ahead', 'indeed']",4,arm hold ahead indeed
1715,male,groupB,phd,13,history;current;consider;certain,1,"['history', 'current', 'consider', 'certain']",4,history current consider certain
1716,male,groupA,bachelors,2,think;cause;think;five,0,"['think', 'cause', 'think', 'five']",4,think cause think five
1717,female,groupA,bachelors,5,gun;tend;thus;maintain,0,"['gun', 'tend', 'thus', 'maintain']",4,gun tend thus maintain
1718,female,groupB,masters,17,trip;necessary;participant;attack,1,"['trip', 'necessary', 'participant', 'attack']",4,trip necessary participant attack
1719,male,groupB,masters,6,major;sign;act;sea,1,"['major', 'sign', 'act', 'sea']",4,major sign act sea
1720,female,groupA,bachelors,3,subject;result;girl;series,0,"['subject', 'result', 'girl', 'series']",4,subject result girl series
1721,female,groupC,masters,15,rich;responsibility;military;within,0,"['rich', 'responsibility', 'military', 'within']",4,rich responsibility military within
1722,male,groupA,masters,16,choose;education;top;under,1,"['choose', 'education', 'top', 'under']",4,choose education top under
1723,non-binary,groupC,bachelors,18,same;answer;age;memory,1,"['same', 'answer', 'age', 'memory']",4,same answer age memory
1724,male,groupB,phd,16,lead;go;mother;reality,1,"['lead', 'go', 'mother', 'reality']",4,lead go mother reality
1725,male,groupA,bachelors,2,nice;develop;production;even,1,"['nice', 'develop', 'production', 'even']",4,nice develop production even
1726,male,groupA,bachelors,15,speak;event;cell;investment,1,"['speak', 'event', 'cell', 'investment']",4,speak event cell investment
1727,male,groupA,bachelors,1,matter;republican;break;nice,0,"['matter', 'republican', 'break', 'nice']",4,matter republican break nice
1728,male,groupA,masters,0,over;blue;indeed;enough,1,"['over', 'blue', 'indeed', 'enough']",4,over blue indeed enough
1729,female,groupA,bachelors,12,allow;adult;explain;language,0,"['allow', 'adult', 'explain', 'language']",4,allow adult explain language
1730,male,groupC,phd,18,almost;speech;do;force,1,"['almost', 'speech', 'do', 'force']",4,almost speech do force
1731,female,groupB,phd,6,present;travel;speak;dark,0,"['present', 'travel', 'speak', 'dark']",4,present travel speak dark
1732,male,groupA,masters,0,nothing;action;player;player,0,"['nothing', 'action', 'player', 'player']",4,nothing action player player
1733,male,groupB,masters,12,oil;sea;method;item,0,"['oil', 'sea', 'method', 'item']",4,oil sea method item
1734,unknown,groupA,masters,7,ten;require;anyone;hundred,1,"['ten', 'require', 'anyone', 'hundred']",4,ten require anyone hundred
1735,female,groupA,bachelors,0,career;seven;raise;shoulder,0,"['career', 'seven', 'raise', 'shoulder']",4,career seven raise shoulder
1736,non-binary,groupA,bachelors,11,development;raise;several;far,1,"['development', 'raise', 'several', 'far']",4,development raise several far
1737,male,groupA,masters,13,anything;actually;truth;including,1,"['anything', 'actually', 'truth', 'including']",4,anything actually truth including
1738,non-binary,groupA,phd,6,kid;short;step;best,1,"['kid', 'short', 'step', 'best']",4,kid short step best
1739,female,groupA,bachelors,10,sometimes;to;wrong;note,0,"['sometimes', 'to', 'wrong', 'note']",4,sometimes to wrong note
1740,male,groupB,bachelors,4,mr;language;air;success,1,"['mr', 'language', 'air', 'success']",4,mr language air success
1741,male,groupA,masters,0,guess;increase;agree;wonder,1,"['guess', 'increase', 'agree', 'wonder']",4,guess increase agree wonder
1742,female,groupB,bachelors,16,moment;seven;whole;interest,1,"['moment', 'seven', 'whole', 'interest']",4,moment seven whole interest
1743,female,groupB,masters,15,hit;husband;skill;term,1,"['hit', 'husband', 'skill', 'term']",4,hit husband skill term
1744,male,groupB,bachelors,8,share;he;another;yeah,0,"['share', 'he', 'another', 'yeah']",4,share he another yeah
1745,male,groupA,phd,11,body;officer;only;because,1,"['body', 'officer', 'only', 'because']",4,body officer only because
1746,female,groupB,phd,17,technology;fear;we;save,1,"['technology', 'fear', 'we', 'save']",4,technology fear we save
1747,male,groupA,bachelors,5,cup;able;specific;central,0,"['cup', 'able', 'specific', 'central']",4,cup able specific central
1748,male,groupA,bachelors,17,party;stay;do;manager,1,"['party', 'stay', 'do', 'manager']",4,party stay do manager
1749,male,groupA,bachelors,3,statement;strategy;college;piece,0,"['statement', 'strategy', 'college', 'piece']",4,statement strategy college piece
1750,female,groupA,masters,2,young;produce;sound;old,1,"['young', 'produce', 'sound', 'old']",4,young produce sound old
1751,male,groupA,phd,0,lawyer;lay;source;participant,0,"['lawyer', 'lay', 'source', 'participant']",4,lawyer lay source participant
1752,female,groupB,phd,10,still;chair;set;opportunity,0,"['still', 'chair', 'set', 'opportunity']",4,still chair set opportunity
1753,male,groupA,phd,17,tax;government;meeting;rule,1,"['tax', 'government', 'meeting', 'rule']",4,tax government meeting rule
1754,female,groupC,masters,2,act;ok;change;while,0,"['act', 'ok', 'change', 'while']",4,act ok change while
1755,male,groupC,phd,19,grow;human;listen;direction,1,"['grow', 'human', 'listen', 'direction']",4,grow human listen direction
1756,female,groupB,masters,15,keep;push;night;same,1,"['keep', 'push', 'night', 'same']",4,keep push night same
1757,female,groupA,masters,14,quite;too;alone;phone,1,"['quite', 'too', 'alone', 'phone']",4,quite too alone phone
1758,unknown,groupA,masters,15,avoid;unit;south;teacher,0,"['avoid', 'unit', 'south', 'teacher']",4,avoid unit south teacher
1759,non-binary,groupA,bachelors,14,community;knowledge;form;crime,1,"['community', 'knowledge', 'form', 'crime']",4,community knowledge form crime
1760,male,groupB,phd,14,worry;discover;adult;within,0,"['worry', 'discover', 'adult', 'within']",4,worry discover adult within
1761,female,groupA,masters,4,government;event;own;authority,1,"['government', 'event', 'own', 'authority']",4,government event own authority
1762,female,groupA,bachelors,18,control;around;house;attack,1,"['control', 'around', 'house', 'attack']",4,control around house attack
1763,male,groupA,masters,14,anyone;stand;letter;today,1,"['anyone', 'stand', 'letter', 'today']",4,anyone stand letter today
1764,male,groupA,masters,16,visit;late;party;later,1,"['visit', 'late', 'party', 'later']",4,visit late party later
1765,female,groupA,masters,12,cause;surface;conference;agency,1,"['cause', 'surface', 'conference', 'agency']",4,cause surface conference agency
1766,male,groupB,bachelors,8,benefit;up;opportunity;political,0,"['benefit', 'up', 'opportunity', 'political']",4,benefit up opportunity political
1767,female,groupA,phd,4,trip;step;stage;oil,1,"['trip', 'step', 'stage', 'oil']",4,trip step stage oil
1768,male,groupA,phd,6,debate;for;language;card,1,"['debate', 'for', 'language', 'card']",4,debate for language card
